date,RV_Bitcoin,V_Bitcoin,R_Bitcoin,R5_Bitcoin,btc_tot,turnover,price,turnover_pct_change,log_btc_tot
2015-04-17,-0.0015005855486297083,0.10827885651724323,-0.013858527850178604,-0.05331879377849802,14063212.5,7928.39539992,223.548446729,1.4984484024353657,16.459072903312066
2015-04-18,0.0017770843990602763,-0.4656470303365712,-0.0038163765326191257,-0.027478237926179983,14066550.0,4620.31557899,222.695301683,-0.6681815316083717,16.459310196464873
2015-04-19,-0.0021334865482284817,-0.22984119916815082,0.009282437421794132,0.03214227491281907,14070325.0,5901.49567575,224.762456885,-0.6824111791651053,16.459578527615555
2015-04-20,0.00042071306253797113,-0.19025079609686024,-0.002211360326312528,0.01954718023571589,14074100.0,5966.8612393,224.265426105,-0.4002747335817217,16.45984678678394
2015-04-21,0.0071456526107919515,0.3352095077026007,0.021316974747421558,0.01039326493136472,14077875.0,9923.67825035,229.04608653,-0.08409835651332431,16.46011497400865
2015-04-22,0.0111297793712992,0.41374812240393055,0.026899890944842797,0.05215403963031662,14081650.0,10710.5002402,235.207401279,0.35090389668356736,16.460383089328253
2015-04-23,-0.0005158732252659422,0.1645037660249553,-0.0031359356550395567,0.05287271096882251,14084875.0,8352.85732174,234.469806003,0.8078542859113389,16.460612084563845
2015-04-24,-0.0020678500217894335,0.14750524787435992,-0.01401882340857974,0.0285650833416764,14088100.0,8543.66710734,231.182815198,0.4477121693822499,16.460841027372624
2015-04-25,0.004942912795182418,-0.3907106937676943,-0.01265108141145821,0.01780335268946298,14091887.5,5286.09859352,228.258102582,-0.1140905776886918,16.46110983515849
2015-04-26,-0.013321471556102162,0.34278543768317604,-0.03886241972861959,-0.042169007483718546,14095675.0,11238.3562881,219.387440393,0.13247890596449285,16.46137857070615
2015-04-27,0.008591977043153513,0.5556370026336968,0.015463291685809066,-0.052836385400384045,14099362.5,13816.4914805,222.779892376,0.2899949741508996,16.461640141560313
2015-04-28,0.0011885331756635229,0.13175916190699688,0.009020497386758253,-0.04128603317851576,14103050.0,9345.78320741,224.789477813,0.11887260220352491,16.461901644013054
2015-04-29,5.938658899199757e-06,0.047598592569332965,0.00012476543062800438,-0.027533583858940114,14106325.0,8668.36064954,224.817523769,0.014594850271363535,16.46213383632605
