date,RV_BTC,V_BTC,R_BTC,R5_BTC,RV_ETH,RV_XRP,V_ETH,V_XRP,R_ETH,R_XRP,R5_ETH,R5_XRP
2016-04-02,-0.003979037235494527,-0.5913270043514363,0.006728996318811298,-0.010297740076812391,0.013653984484777528,-0.0025404930195879537,-0.8766048322835225,-0.923118804779814,-0.015575985874056175,0.0027520759044594723,0.017140867482177136,-0.004658410960440729
2016-04-03,0.001167759999639578,-1.009303677367976,-0.0011569956850695506,0.0059108061126540426,-0.004883082417924849,0.0017310846948094558,-0.9706646941929051,-0.43422808854445316,0.005030658318097236,-0.003986579266698542,-0.007591538366751083,-0.00539156249535333
2016-04-04,0.0003465922323502988,0.5036251358206592,0.0006881948649872793,0.013588523606547607,-0.0065430084742615375,-7.531300816618745e-05,0.24287388795042197,-0.03146020604924882,-0.02693994208054662,0.002393913378961665,-0.05499626179076489,0.027577094375125677
2016-04-05,0.007109810184030606,1.0649027013410883,0.006676488072644426,0.014562147929988443,-0.08321668972563197,-0.002874079658187271,1.4814822904027363,0.5407941930383697,-0.05617123489408016,-0.005314553475583184,-0.08946953899363519,-0.0031769533592553856
2016-04-06,-0.0005270768141697919,-0.36214464559854775,0.001455431746888447,0.014448812365263075,0.00044001255969151334,-0.023358107960374946,0.5902448269552938,1.1787834692990744,0.0007454746566120107,-0.019815435632350775,-0.09067736949044647,-0.023907886522137045
2016-04-07,0.0005119562132471629,-0.20520032110265696,-0.002494909415814428,0.0051541757231523535,0.011217386259306577,-0.05718788601558838,-0.3383849775779453,1.2028532659208366,-0.03314977615022141,-0.04754352640993875,-0.1069104610979632,-0.07286629004119438
2016-04-08,0.00020912242128680534,0.6404675378819444,0.00032651525474403087,0.006647060199934884,-0.007034315431088489,0.012008533737720822,0.1651973615751796,-0.41171445803798523,-0.042581281952782546,-0.029167141214683556,-0.1492193453402716,-0.09630548004778583
2016-04-09,-0.0012381385689889954,0.11059256848181677,-0.01119549519453078,-0.0053073944684897114,-0.0148620873627492,0.03092802379756328,0.37161846057728276,-0.5263605911463332,-0.039992866176943975,-0.058758243526945586,-0.16063197626430847,-0.1514363705505435
2016-04-10,-0.008277661240062982,-0.9333156521743612,0.008869090774143107,-0.003140893393030253,-0.12050898308829677,-0.0020598505440110517,1.0651379048191636,0.031730097003284996,-0.1131393245354051,-0.06491787730109355,-0.211294972123383,-0.20228381480475555
2016-04-11,-7.639175815716058e-05,-0.031652668572409226,0.0024134381586944365,-0.002187283890777492,-0.0034531009388652774,-0.008183992083252602,-0.240948293298759,-0.21330249530309686,0.014331294451559673,0.03836800911130167,-0.20058774970623683,-0.154931635154418
2016-04-12,0.01101140007902732,1.2130438616347137,0.009077495404154812,0.0093886898003106,0.05422949281609927,-0.0034144386322018296,-0.6065645445000651,0.09770235121295912,-0.089404323592299,-0.03494735377206504,-0.24710020142897193,-0.14375566301337284
2016-04-13,-0.00011512429781849612,0.11434306242678005,-0.001006832381214351,0.008043263079350993,0.02225609167456684,-0.012998314496496773,0.8063497548462131,0.4680360545446085,0.02760103979793671,-0.02777203672726436,-0.19190987047624275,-0.14252522431731152
2016-04-14,0.0002949488916502092,-0.4506369580831064,-0.0006545155393042902,0.018789334194589058,-0.03357137855950729,0.028887829776485015,-0.526426208748564,0.40419028945182944,0.06377224006250404,0.0714708654076357,-0.10456514647699688,-0.02388601690531722
2016-04-15,0.0009951603982101644,0.11608020701236832,0.00857304120851654,0.0184903735637092,0.011574653550576847,-0.007664306685048435,-0.8757850945942796,-0.17043738488603477,-0.013216317133073585,0.04496845976704744,-0.0036760824196552244,0.09082218632038574
2016-04-16,-0.004346845057484467,-0.7268580416444248,0.00598032189015929,0.022114463790184,-0.002030008388923677,-0.003952324454717612,-0.4060067068933435,-0.9983319675428133,0.004999938066188037,0.003958928075242785,-0.012841779663807285,0.05467489684721216
2016-04-17,0.00597042789517779,-1.0591438658197756,-0.005637032029219835,0.007209829224465114,0.06706778799019837,-0.02182995248501314,0.6192342028159938,-1.5176869790614935,0.10830762849533304,0.014383698869520734,0.2014937194151898,0.10858721247008463
2016-04-18,-9.87358927146634e-05,0.5334663838379008,-0.0001850836260840483,0.00803833681605659,-0.02646773419887168,0.05885600050497855,0.9303748343857432,0.8883926418176644,-0.028448463157697446,0.0662499864750774,0.135959408754333,0.21579623807948511
2016-04-19,0.0060102431953071725,0.9111012657422464,0.006596679668105621,0.01535260687627571,0.0007577495514580251,0.004247693407067947,-0.6419774246681289,0.30236240781235946,-0.0011803367569346301,0.014048351571879225,0.06659917544297622,0.1506390055717961
2016-04-20,0.016748446312748078,0.8637719993007602,0.019389892617850846,0.02624216849245831,0.01970474670704944,0.0038157209318544234,-0.4170926828920418,0.11741037648360653,-0.04724308892311524,0.032499009424326264,0.029820165651486708,0.1369086046125425
2016-04-21,0.005951837661472807,0.3521750048314303,0.016900227386442927,0.037382016114112286,0.0004713434314391334,0.01674613478112256,-0.021061766697568984,0.9236773709235377,-0.02237910229503859,0.01812985281254531,0.0017649521014933,0.1529561199227989
2016-04-22,-0.0010249309991912472,-0.32325475608142096,0.00317066022976964,0.046570754881797294,0.01383335365474948,0.027871104114792766,-0.2897901764848889,-1.3233818798844457,-0.04773575772148653,-0.021060515138099367,-0.13927783358380386,0.11266996045327904
2016-04-23,-0.0011541518032988634,-0.8696930533419049,0.0013270794780571027,0.04815363352812208,0.0018838693052906168,-0.033196901327593925,0.06888404198168985,-1.8384329214300505,0.02734841410426192,0.018057173008940275,-0.08984596378072252,0.062379037561199446
2016-04-24,0.005638701591978867,0.25476553336222274,0.02213290596087747,0.0643312669030438,-0.0016396543113081114,0.0006182774146778555,-0.2734725675651468,-0.03761235442978439,0.005995681124094876,-0.016438147094249844,-0.08330696392043313,0.030439518048813285
2016-04-25,0.0077324560823096595,0.9022917479668352,0.00856979585564588,0.05303414950142127,-0.015573019813633944,-0.020209885772398264,0.21115933983932855,1.2391454328527702,-0.07375008761385349,-0.016309534971912787,-0.10881061634705835,-0.018271669570017024
2016-04-26,-0.003326822290875832,-0.4256782911358261,0.007815344028935467,0.04362644935341376,-0.02226446903052033,0.0005771173050382285,0.5591214509776297,-0.05504320882455094,-0.03982045223196262,-0.010484804889878019,-0.12470997563535935,-0.04586325826022475
2016-04-27,-0.0045155622765040105,0.2319298129982785,-0.019469520619746827,0.020073237034297087,0.008624109479027892,0.028581293228444327,0.1769276143431373,-0.5188123406037812,0.04874371652523446,-0.055089848470416314,-0.03602921076484422,-0.07903041285084189
2016-04-28,-0.01623725396145833,0.6306945714417935,-0.025745035230506752,-0.007505703204214288,0.009937681306047002,-0.0009414854305654552,-0.3306638895654679,-0.3171648244541143,-0.030053724097621637,0.0029684421410409723,-0.08989018305680085,-0.09268019854700538
2016-04-29,-0.013699472790105407,-0.8579579933767514,0.01596753325438116,-0.013492299676290065,-0.009073605150226946,-0.001972301145888763,-0.9253895926009683,-0.8085398152107932,0.009805173110629006,0.002439337072565273,-0.08644379047324913,-0.07526602664153192
2016-04-30,0.001838593932227652,-1.2726927829043608,-0.0014446486669248415,-0.02328768188640196,0.17196841491780226,0.0006837130087616285,1.1707856102232448,0.09347225906006562,0.14688292494901045,0.0073146088009092836,0.13116557818423358,-0.05305777199751671
2016-05-01,-0.00021448705220071472,-0.899241980468366,0.0002385198387746534,-0.03063067141574038,0.006222213068553187,0.004372040315290104,0.6426184740625747,0.575409713053332,0.009682592890952746,0.007598134366016307,0.18948398414123102,-0.035752834314468296
2016-05-02,-0.015645286007316368,0.956388788735376,-0.016358709127073708,-0.027555269568048102,0.0109837118320178,-0.02423906028155014,0.09540572556519855,0.9504475845669056,0.11512633824593399,-0.025502784872240225,0.26477508159228136,-0.00556028937321984
2016-05-03,0.01309940079327176,1.5180062110801045,0.00862934597873033,0.006755241620047814,-0.0025054204707208707,-0.005053808142950907,0.22650446572514227,0.3520466969740714,-0.011061240945956174,-0.014355505069042374,0.2895405969868734,-0.022736922581870767
2016-05-04,0.0006481746679803293,-0.6431275850262264,-0.0010078477164898736,-0.010066214983174726,-0.002698090777900178,0.013827587082628984,-1.0446342855608446,-0.4342707089667446,0.0025828089458614922,-0.031840938836351196,0.2803174992600106,-0.05615624950824938
2016-05-05,-0.0009061524342030769,-0.7671883358562468,0.001181134268929851,-0.0074631031608274325,-0.0014770107968181958,-0.005125811805863637,-0.16384794260603996,0.394600837287022,0.009014521472323622,-0.012989865508408083,0.12640873863033275,-0.07518133960069073
2016-05-06,0.007718228143666739,0.5045577932882059,0.015297015022534888,0.007479444825792879,-0.00988188219818464,0.01077260600837835,0.3762991800712072,0.3079987208880972,-0.02626070616554277,0.034976138788226585,0.08631015077955428,-0.050052581903966664
2016-05-07,-0.002003005402241991,-0.2445217153012873,0.008191523602613326,0.032624642643687585,0.008969976298367346,0.001655997646763778,-0.5427989381837595,-0.6736114950296845,-0.01652541239004901,-0.0024583868579778345,-0.0419395624401383,-0.027588724588216484
2016-05-08,0.002672461105451689,-1.38831769312634,-0.001924963658306189,0.02181924593304552,0.0020672678431431137,0.024462536128832733,-0.46936775581797896,-1.944469767099677,-0.0044043669756147485,-0.01258056902850202,-0.03549054066764079,-0.025837618760676695
