date,RV_Bitcoin,V_Bitcoin,R_Bitcoin,R5_Bitcoin
2013-06-21,-0.04616079399033382,0.8068075526532095,-0.0572141322159575,0.0011310085235887168
2013-06-22,-0.008538002797532725,-0.9932815322146924,0.008595753087743185,0.006055862026679737
2013-06-23,0.01157809239499151,-1.8189983599585897,-0.006365092267183292,-0.04633445618840093
2013-06-24,-0.016294159686669328,1.0570337274346615,-0.015414985599573994,-0.06464658316976646
2013-06-25,0.009485470589388072,0.9751075499613489,0.009727614753638258,-0.06067799870984736
2013-06-26,0.007312300434148969,-0.6728062580528169,-0.010868359719648946,-0.014502504082532064
2013-06-27,0.0004932065832465841,-0.07012789665779184,-0.007032958448095483,-0.029773296206961564
2013-06-28,-0.0790032923741034,1.3183972409900901,-0.05992373915677607,-0.0820702002578384
2013-06-29,0.0031371436612282117,-0.1212201018190937,-0.02587973128343035,-0.09182649531559384
2013-06-30,0.005106325427466742,-2.039532399024986,-0.0025036745824228435,-0.10282761357841352
2013-07-01,-0.0638092769811849,1.5560707124737734,-0.04100666921475804,-0.13016397402966307
2013-07-02,0.012070426077012813,1.6569100430986223,0.0072849012698599225,-0.11762157365149695
2013-07-03,0.0002666041358823415,-0.006183300847014017,-0.04311679837009508,-0.10184617054772982
2013-07-04,-0.036008026737447,0.5484416576378237,-0.06565516356386214,-0.13851972921195632
2013-07-05,-0.03910414105611639,0.461161034041659,-0.08479498086255033,-0.20959000286737928
2013-07-06,0.011316175550420318,-0.24195981602323435,-0.04676882193253806,-0.21433921536649958
2013-07-07,-0.030648885314059605,-1.566535773942487,0.019564752892253345,-0.2047611924569238
2013-07-08,0.006430464440268555,0.0783540092314281,0.08206937339065057,-0.10072247406127754
2013-07-09,-0.007318026560309592,0.83814449016496,-0.008731223131788757,-0.045934971286934356
2013-07-10,0.03288515063848713,0.37776979697844215,0.08705076716433147,0.13320742314617817
2013-07-11,0.006625402271608684,0.08351791379180629,0.07932911600407677,0.2831134717532926
2013-07-12,0.013068262086339637,0.16075512279370496,0.08129297442738403,0.36079790760144737
2013-07-13,0.04127811101748203,-1.0563638758442693,-0.039075655615818605,0.20844732265535248
2013-07-14,-0.04495617059955418,-1.8144511703893018,0.024776732123305667,0.2492965854996898
2013-07-15,0.011430824221994724,0.7714532176600368,0.014817261708579776,0.166281997358654
2013-07-16,-0.006199404090508003,0.5760502392359728,-0.010761915659874388,0.06893305458007548
2013-07-17,0.007938783536350696,-0.5642012655222466,-0.014070836103145301,-0.025340682230964973
2013-07-18,-0.07721025473873397,0.834606947636666,-0.09251091781271192,-0.079539721418603
2013-07-19,0.004875861973951806,0.15870791604951506,0.030722235508596762,-0.0741994365245533
2013-07-20,-0.020091191337699363,-1.5679503225973184,0.01281366574447218,-0.07602728311579554
2013-07-21,0.00865920290526384,-1.088948757821461,-0.007951891990388371,-0.07340265185108252
2013-07-22,0.004944002789899352,0.6185086956807311,0.007993424869246146,-0.05266618674330903
2013-07-23,-0.007163026021600503,1.4920299164978417,-0.0048008595152125855,0.03889491919051258
2013-07-24,0.0022593281859316747,0.11089950461795084,0.020372752734244104,0.028463374492906368
2013-07-25,-0.0049832812398288,-0.22454998298637996,0.022192302905367223,0.037986927688201
2013-07-26,-0.0038078433395872615,-0.35493248279988787,0.010728359685619804,0.057532206681298215
2013-07-27,0.01894333884802522,-1.0889708962702809,-0.0173956337243778,0.030895379002031653
2013-07-28,0.0034414622839679184,0.113976390940973,0.030194518843382312,0.06714598691426232
2013-07-29,0.014748474694857393,1.071457223567986,0.013764874948291927,0.06023520823813344
2013-07-30,0.008892013099061296,0.46979818075482793,0.018927304241098675,0.05684869620036026
2013-07-31,0.0220800139150603,0.5053775949955837,0.043690132158021866,0.09131454048788612
2013-08-01,0.00589407088491483,-0.40054629477125303,-0.014715080283743132,0.0942916562495506
2013-08-02,0.0005397424586026234,-0.09109890052550007,-0.005924796627502005,0.055925051859527564
2013-08-03,0.004982882474897865,-0.5521996460959242,-0.009023697335061809,0.03218875465221682
2013-08-04,-0.009216956729903037,-1.6320855206398024,0.005647349120706524,0.018735959462118146
2013-08-05,0.012592650215642025,0.8895136202551077,0.014156781783769112,-0.010091261475034252
2013-08-06,0.007466468792915013,1.1119990241766944,0.006714456245537681,0.011438841187030313
2013-08-07,0.0043500413891422555,-0.43357031576454386,-0.010033070141048595,0.00725880793831446
2013-08-08,-0.011518129227262636,0.41390388879245865,-0.027828028533063875,-0.011854492930375438
2013-08-09,-0.009555684111691689,0.5439235975168106,-0.01756806315320114,-0.034665874428361665
2013-08-10,-0.005212271710548857,-1.4974783804321632,0.0034806991397395848,-0.044827998361091304
2013-08-11,-0.01214370644339645,-1.8756675583539222,0.006474338370523247,-0.04505582251707119
2013-08-12,0.004510217926875148,0.8319465641060617,0.0054212831946982565,-0.030148208646739172
2013-08-13,0.04415403654046538,1.9158725893308572,0.023046436796659187,0.020604839972549582
2013-08-14,0.024780309324267332,0.9124537869614917,0.027157878764235033,0.0670686315913116
2013-08-15,0.0015380704826650948,-0.2977393423090753,-0.005165828844575282,0.05787419587157294
