date,RV_Bitcoin,V_Bitcoin,R_Bitcoin,R5_Bitcoin,btc_tot,turnover,price,turnover_pct_change,log_btc_tot
2017-03-26,-0.00499103341408654,-0.09819427584755935,0.050828150327569155,-0.10567530396573166,16238837.5,0.0005550223438783718,970.092073584,-0.19036852212533206,16.60291630762334
2017-03-27,-0.0075697739279061765,-0.19535208095019208,0.03874938977402653,-0.028430112635985938,16240631.25,0.0005348983658033612,1007.68254946,-0.4021204565866202,16.603026762016277
2017-03-28,-0.004713459110945872,-0.12267434403228616,0.03842253364489445,0.009283382837834697,16242425.0,0.000561216513228782,1046.40026612,0.53967835795083,16.603137204210388
2017-03-29,0.001012994356461216,-0.07150784942651178,-0.014166198040989397,0.05624496623710251,16244312.5,0.0005774155920855377,1031.57675272,-0.4167398823411348,16.603253405475726
2017-03-30,-1.8421471251025753e-05,-0.16180601233683678,0.00011384911465883718,0.1175571206789916,16246200.0,0.0005321476942798931,1031.69419682,-0.3603178387928606,16.6033695932399
2017-03-31,0.005137298918529952,0.23640858068136872,0.021730594142240545,0.08661183138584283,16247868.75,0.000742176606676491,1054.11352469,0.3372013124558684,16.60347230429245
2017-04-01,-0.013961818738759327,-0.6069883788642798,0.023001789202097944,0.07013862883491906,16249537.5,0.0003205708693321272,1078.36002178,-0.4006882618707138,16.60357500479652
2017-04-02,-0.0011618229750046808,-0.2649275819934873,0.004385436073746529,0.03506195075431351,16251625.0,0.00047010044944490164,1083.08910072,-0.16235456661756587,16.603703461740356
2017-04-03,0.004454926182680262,0.1089842219126913,0.04087679945312783,0.09285355036107434,16253712.5,0.000681497395170488,1127.36231668,0.18025457661962774,16.603831902185117
2017-04-04,-0.0038540208670077413,-0.30464326596618285,0.012650930769090296,0.1065531848670267,16255506.25,0.0004565140035672528,1141.6244993,-0.1421291335575332,16.603942255498474
2017-04-05,0.008120060935657508,-0.640493801050595,-0.012677813465701404,0.06928824120862997,16257300.0,0.0003437825720285656,1127.15119685,-0.5367914200798601,16.60405259663532
2017-04-06,-0.004386087081003827,-0.11437054851130846,0.03834979492618373,0.08533067849465659,16259231.25,0.000561791357609235,1170.3772141,0.7524716415426742,16.604171382368484
2017-04-07,-0.009641964603289298,-0.5703266954960284,0.016906037678813934,0.09886033807266692,16261162.5,0.0003351711609954085,1190.16365538,-0.2870222494124792,16.604290153993276
2017-04-08,0.005226324608438827,-1.2131100849058214,-0.004308203083518647,0.05115824000561364,16263012.5,0.00016729976856009917,1185.03618865,-0.754511506946778,16.604403915526166
