date,RV_Bitcoin,V_Bitcoin,R_Bitcoin
2017-03-06,0.0006215875332545819,0.1379380026510546,0.004506281962245229
2017-03-07,-0.02960272953114711,0.7644398910353019,-0.03872473150381428
2017-03-08,-0.053165702314324256,0.8845575660819733,-0.06010428755904995
2017-03-09,0.01414650629530031,0.42266776408405704,0.033469565217391306
2017-03-10,-0.08403077169711577,1.3915247576188534,-0.06038755058940337
2017-03-11,0.03647868391028512,0.689163862227943,0.05293180027222566
2017-03-12,0.01666184242633302,0.43010964171580923,0.038738593163977875
2017-03-13,0.007992634739445312,0.9261901535164832,0.008629582930783197
2017-03-14,0.003110084775382394,0.4741801530308294,0.0065588674589258655
2017-03-15,0.004918104155086338,0.6345940845272757,0.007749999999999924
2017-03-16,-0.06831101615452638,1.3812642216320015,-0.0494554300941894
2017-03-17,-0.10795078823517136,1.464090269166693,-0.07373233092834708
2017-03-18,-0.14973762357427176,1.3032657668311138,-0.11489415849413298
2017-03-19,0.05454138327464137,0.8441431954944569,0.06461152985151264
2017-03-20,0.007577772136977998,0.44918121699774716,0.01687018924706285
2017-03-21,0.03609238249581727,0.5738149962081955,0.06289898788689374
2017-03-22,-0.04259379429174942,0.6684600876145232,-0.063719278205151
2017-03-23,-0.0022830035097201103,0.22703225613153677,-0.010055855271937197
2017-03-24,-0.08650780959886663,0.8889496979448595,-0.09731462848669825
2017-03-25,0.028535971740434263,0.7587363648920018,0.03760986432289437
2017-03-26,-0.0023588541528592774,0.3792803541848677,-0.006219289047883381
2017-03-27,0.04599724628507555,0.5625875240532778,0.08176016054120594
2017-03-28,0.0005413196409793268,0.410214377497784,0.0013196018244929775
2017-03-29,-0.0020320379083546675,0.29635772921080417,-0.006856706298047133
2017-03-30,-0.0058288160490837775,0.4476952604553688,-0.01301960633479804
2017-03-31,0.029897405447278855,0.6765342564649579,0.044192005299922954
2017-04-01,0.001989956054983625,0.24486969003110204,0.008126591962977825
2017-04-02,0.016072785418784315,0.8014141506689576,0.020055529847293085
2017-04-03,0.034053914041754944,0.901373737737778,0.03778001578703827
2017-04-04,-0.005303999654261531,0.5745045307330408,-0.009232302567734108
2017-04-05,-0.003648416856540739,0.4881426685566481,-0.007474078976395293
2017-04-06,0.03467930346300756,0.6736888937672134,0.051476733227831195
2017-04-07,-0.0008045262671533899,0.1646188798679873,-0.004887205330266875
2017-04-08,0.00022579190070600385,-0.2797205136219816,-0.0008072053700399762
2017-04-09,-0.0015244580042488634,-0.150393153531585,0.010136485394786954
2017-04-10,0.00017522427024507233,-0.28127520796768835,-0.0006229637923339526
2017-04-11,-0.0045663294246943,-0.30317822426943053,0.015061534962472312
2017-04-12,0.0001068972551392631,-0.02776126323606931,-0.003850590451531577
2017-04-13,-0.004336057325272701,0.1674130952569186,-0.025900347392887157
2017-04-14,0.000254303820959599,-0.17089216768485116,-0.0014880952380952328
2017-04-15,-0.0017409650483754,-0.4081619141727266,0.004265378488103266
2017-04-16,-0.0045149387375821816,-0.5080475977533361,0.008886842015488172
