date,RV_Bitcoin,V_Bitcoin,R_Bitcoin,R5_Bitcoin,btc_tot,turnover,turnover_pct_change,log_btc_tot
2013-03-08,0.005226329698812679,0.08588962906050401,0.06084936861388757,0.2530729036683397,10871975.0,0.00040367637402127944,2.854140127345488,16.201698935325556
2013-03-09,-0.0025189495236536126,-0.07265538954332484,0.03466982338800273,0.2518396925828008,10875925.0,0.00035208223298707926,-0.38003363960430536,16.202062188793104
2013-03-10,-0.05242001558086948,-1.167112938928641,0.04491426136444754,0.17546323187490298,10880562.5,0.00011507656093239665,-0.8070237031803563,16.2024884984233
2013-03-11,-0.004065211447261264,-0.1949610059425524,0.020851407837211955,0.018711084943038747,10885200.0,0.0003124229179160695,-0.6704166674769784,16.202914626391035
2013-03-12,-0.0830197513049994,0.9935895659937497,-0.08355537753857778,0.07301284515217876,10888600.0,0.0010282034076465295,-0.31271924831851716,16.203226928334438
2013-03-13,-0.0143470393075932,-0.2147506914382511,0.06680788411672478,0.07903967974504544,10892000.0,0.00030207807610356226,-0.2516825468521512,16.203539132775788
2013-03-14,-0.0043150189020513905,-0.16746751977005125,0.025766303268695445,0.06975434902313227,10896437.5,0.0003237468292953546,-0.08047950460699482,16.20394645891483
2013-03-15,0.008198745983794367,-1.3405028169941904,-0.006116172140673615,0.01751080120959636,10900875.0,9.758523402754365e-05,-0.15199730304009107,16.204353619206845
2013-03-16,0.009062918743369364,-1.4633861319790258,-0.0061931150947242,-0.009445221954544447,10905612.5,8.34208655708242e-05,-0.7329873681250403,16.204788122936485
2013-03-17,-0.004837874238222741,-1.244367299513561,0.0038878185244131114,0.08506924574468355,10910350.0,0.00010109302617147937,-0.9016799347097354,16.205222437954625
2013-03-18,0.01073275656449232,0.436513106147177,0.02458747839033637,0.04212612123403425,10915050.0,0.0005427463022862928,0.7967086830234631,16.20565312880773
2013-03-19,0.1338549103984523,0.9032984982250554,0.14818458201964435,0.16649683374071644,10919750.0,0.0008520284713798393,1.631773948904169,16.206083634246074
2013-03-20,0.09813264102255853,0.8164130745010727,0.12019974212506268,0.3147506939120892,10924875.0,0.00078225213578462,7.016091200476371,16.206552857232875
2013-03-21,0.1334543419464558,0.9448073895875959,0.14125031558517764,0.5098100718893879,10930000.0,0.0009025221509734676,9.818901779522145,16.20702186015272
2013-03-22,-5.579617106670149e-05,0.33149091485052384,-0.00016831885450574458,0.5037097916044251,10935437.5,0.0004995407410412249,3.941396651771778,16.207519220437607
2013-03-23,-0.1617028395349294,1.1915356582727457,-0.13570961004166204,0.26845384077086676,10940875.0,0.0011967001984758989,1.2048979300915672,16.208016333478206
2013-03-24,-0.012044451717027104,-0.09542512010375948,0.12621887930484865,0.2441872895471917,10945287.5,0.00033143896895810183,-0.6110001248886149,16.208419556296256
2013-03-25,0.0448814282440808,0.695163510555199,0.06456240519332757,0.18239182144308375,10949700.0,0.0007487193543229495,-0.042866973355127014,16.2088226165912
2013-03-26,0.042640957375750174,0.49369287198939826,0.08637142603238934,0.12553457523603795,10953225.0,0.0006161364455217527,-0.31731709315147216,16.209144491412065
2013-03-27,0.03525798731621224,0.3765878150484836,0.0936248755464193,0.2311198304453237,10956750.0,0.000554277462099619,0.10957408787980505,16.209466262662872
2013-03-28,0.030121058550861314,0.840547484426585,0.03583504692945416,0.4754729222508012,10961262.5,0.0008961990790559026,-0.25110810527374394,16.20987802445594
2013-03-29,-0.0011912538225681798,0.44135970485718357,-0.0026990543301945724,0.30657598421648147,10965775.0,0.0006071998502084897,0.8320110399729357,16.210289616771018
2013-03-30,-0.028956604400592088,-0.8647532380007599,0.033485395750049385,0.268434045329881,10969812.5,0.00016404298200630137,-0.7809019079590351,16.210657740036062
2013-03-31,-0.010875746239769078,-0.7763029578229936,0.014009667398753978,0.1839453372955906,10973850.0,0.00018259933372699645,-0.7036381550642263,16.211025727836237
2013-04-01,0.023113480905601457,0.4004640507495907,0.0577167435187691,0.1450716188609309,10978762.5,0.0005957597923900804,0.07484036989944554,16.21147328277595
2013-04-02,0.037291537245706656,0.3869531462346689,0.09637222906333753,0.21199290073183286,10983675.0,0.0005864192997962886,-0.34565955991156594,16.211920637499844
2013-04-03,0.22497992721968366,1.2141608856754704,0.18529663562215748,0.44045898469549094,10987900.0,0.0013654973656112633,1.248843383512698,16.212305225318612
2013-04-04,0.011676347657373565,0.49667225927674696,0.023509160093572845,0.4265542325394318,10992125.0,0.0006609525456742895,3.0291424698003864,16.21268966528645
2013-04-05,0.029205460522814898,0.5099358261961644,0.057272815563227386,0.4874187677714612,10996025.0,0.0006879101967838377,2.7673204098999045,16.21304440181871
2013-04-06,-0.002786226910164001,-0.24491964498988938,0.011376085859829743,0.42225201652625377,10999925.0,0.0003185725315063512,-0.4652668146195367,16.213399012557584
2013-04-07,0.03139965856350401,0.38714167376613595,0.08110637704808776,0.40244862472452114,11004062.5,0.0006122477445806946,0.04404432936190594,16.21377508076329
2013-04-08,0.2017804428505125,1.0688612466825402,0.18878076408587652,0.4065710621173697,11008200.0,0.001218279394987373,-0.10781270936981147,16.214151007594864
2013-04-09,0.1608812753890864,0.8934969028360067,0.18005801125716347,0.621710400815906,11012600.0,0.0010180873531046256,0.5403335077043918,16.214550629775584
2013-04-10,-0.2780761590345023,1.4848842376693838,-0.18727127137598265,0.24661356354776798,11017000.0,0.0018961124435236455,1.7563371678286979,16.2149500923222
2013-04-11,-0.8052180139481337,2.058245350188016,-0.3912157575745666,-0.24961771937043886,11021212.5,0.0033758431681359924,9.596780432303815,16.21533238285972
2013-04-12,-0.5085576812780878,1.7781113782304079,-0.28601002586475144,-0.5044285775085959,11025425.0,0.002638982913266382,3.3103187175866555,16.215714527307036
2013-04-13,0.3994933150080891,1.1838016406373706,0.337466431278975,-0.4424454349300502,11029450.0,0.0015259911548173302,0.2525789741631037,16.216079525979183
2013-04-14,-0.0054442307936275755,0.08625071883502322,-0.06312099037737962,-0.5573428053958017,11033475.0,0.0005236404062401011,-0.4856625960009462,16.216444391475907
