"","name","date","open","high","low","close","volume","market"
"771","Bitcoin","2015-06-07",225.6,226.19,222.65,222.88,13318400,3213390000
"772","Bitcoin","2015-06-08",222.88,229.46,222.84,228.49,23378400,3175520000
"773","Bitcoin","2015-06-09",228.54,230.95,227.93,229.05,28353100,3257050000
"774","Bitcoin","2015-06-10",229,229.78,228.01,228.8,15904800,3264420000
"775","Bitcoin","2015-06-11",228.85,230.29,228.77,229.71,14416000,3263390000
"776","Bitcoin","2015-06-12",229.71,231.06,229.31,229.98,14017700,3276290000
"777","Bitcoin","2015-06-13",229.92,232.65,229.21,232.4,13305300,3280180000
"778","Bitcoin","2015-06-14",232.44,234.86,232,233.54,12165900,3317080000
"779","Bitcoin","2015-06-15",233.42,237.84,233.42,236.82,19912100,3331930000
"780","Bitcoin","2015-06-16",236.76,251.74,236.12,250.9,41612000,3380500000
"781","Bitcoin","2015-06-17",250.82,256.85,246.48,249.28,43858400,3581960000
"782","Bitcoin","2015-06-18",249.43,252.11,244.13,249.01,30980200,3563010000
"783","Bitcoin","2015-06-19",249.04,250.98,243.79,244.61,23965300,3558500000
"784","Bitcoin","2015-06-20",244.53,245.83,240.63,245.21,20608100,3494910000
"785","Bitcoin","2015-06-21",245.1,245.22,241.88,243.94,10600900,3503880000
"786","Bitcoin","2015-06-22",243.97,247.92,243.78,246.99,17692500,3488460000
"787","Bitcoin","2015-06-23",246.93,247.3,243.13,244.3,15108700,3531700000
"788","Bitcoin","2015-06-24",244.28,244.34,240.51,240.51,17344900,3494730000
"789","Bitcoin","2015-06-25",240.37,243.33,240.37,242.8,16133100,3439620000
"790","Bitcoin","2015-06-26",242.6,243.75,241.55,243.59,13983500,3472580000
"791","Bitcoin","2015-06-27",243.55,251.34,243.12,250.99,20488600,3487060000
"792","Bitcoin","2015-06-28",250.96,251.17,247.43,249.01,15137600,3593900000
"793","Bitcoin","2015-06-29",248.72,257.17,248.58,257.06,34742900,3562790000
"794","Bitcoin","2015-06-30",257.04,267.87,255.95,263.07,44533800,3682790000
"795","Bitcoin","2015-07-01",263.35,265.17,255.77,258.62,27029800,3774140000
"796","Bitcoin","2015-07-02",258.55,261.63,254.12,255.41,21551900,3706320000
"797","Bitcoin","2015-07-03",255.46,257.08,253.5,256.34,19033800,3662970000
"798","Bitcoin","2015-07-04",256.49,261.46,254.2,260.89,15620400,3678800000
"799","Bitcoin","2015-07-05",260.81,274.51,258.7,271.91,44156100,3741670000
"800","Bitcoin","2015-07-06",271.11,277.42,267.6,269.03,49154800,3890430000
"801","Bitcoin","2015-07-07",269.96,271.34,264.83,266.21,28857600,3875220000
"802","Bitcoin","2015-07-08",265.98,272.97,264.39,270.79,36980200,3818970000
"803","Bitcoin","2015-07-09",270.83,272.33,267.09,269.23,40301200,3889620000
"804","Bitcoin","2015-07-10",269.16,294.59,268.8,284.89,100390000,3866510000
"805","Bitcoin","2015-07-11",284.88,298.51,283.53,293.12,41109900,4093500000
"806","Bitcoin","2015-07-12",293.14,314.39,292.5,310.87,56405000,4213280000
"807","Bitcoin","2015-07-13",310.83,310.95,281.01,292.05,62053900,4468540000
"808","Bitcoin","2015-07-14",292.03,296.15,286.64,287.46,28727200,4199450000
"809","Bitcoin","2015-07-15",288.05,293.25,285.37,285.83,27486600,4143120000
"810","Bitcoin","2015-07-16",286.04,291.18,275.24,278.09,49482600,4115410000
"811","Bitcoin","2015-07-17",278.09,280.28,272.04,279.47,27591400,4001950000
"812","Bitcoin","2015-07-18",279.33,282.53,274.07,274.9,25187100,4020820000
"813","Bitcoin","2015-07-19",274.77,275.67,272.51,273.61,15332500,3956140000
"814","Bitcoin","2015-07-20",273.5,278.98,272.96,278.98,22711400,3938930000
"815","Bitcoin","2015-07-21",278.88,280.55,275.42,275.83,22930700,4017540000
"816","Bitcoin","2015-07-22",275.66,277.67,274.38,277.22,19389800,3971960000
"817","Bitcoin","2015-07-23",277.34,278.11,275.72,276.05,18531300,3997290000
"818","Bitcoin","2015-07-24",276,289.25,275.25,288.28,37199400,3978990000
"819","Bitcoin","2015-07-25",288.16,290.73,286,288.7,20662200,4155500000
"820","Bitcoin","2015-07-26",288.64,293.05,287.71,292.69,16032300,4163470000
"821","Bitcoin","2015-07-27",292.64,297.77,287.45,293.62,30592000,4222210000
"822","Bitcoin","2015-07-28",293.63,296.65,293.42,294.43,25453600,4237650000
"823","Bitcoin","2015-07-29",294.48,294.54,288.78,289.59,24672600,4250940000
"824","Bitcoin","2015-07-30",289.1,290.13,286.57,287.72,21635800,4174360000
"825","Bitcoin","2015-07-31",287.7,288.96,282.34,284.65,23629100,4155010000
"826","Bitcoin","2015-08-01",284.69,284.93,278.11,281.6,18995000,4112610000
"827","Bitcoin","2015-08-02",280.45,283.03,277.53,282.61,17722200,4052470000
"828","Bitcoin","2015-08-03",282.81,285.47,280.23,281.23,21474100,4087610000
"829","Bitcoin","2015-08-04",281.23,285.71,281.23,285.22,21908700,4065870000
"830","Bitcoin","2015-08-05",284.85,285.5,281.49,281.88,20128000,4119190000
"831","Bitcoin","2015-08-06",281.91,281.91,278.4,278.58,18792100,4077600000
"832","Bitcoin","2015-08-07",278.74,280.39,276.37,279.58,42484800,4032820000
"833","Bitcoin","2015-08-08",279.74,279.93,260.71,261,58533000,4048270000
"834","Bitcoin","2015-08-09",261.12,267,260.47,265.08,23789600,3779770000
"835","Bitcoin","2015-08-10",265.48,267.03,262.6,264.47,20979400,3843850000
"836","Bitcoin","2015-08-11",264.34,270.39,264.09,270.39,25433900,3828500000
"837","Bitcoin","2015-08-12",270.6,270.67,265.47,266.38,26815400,3920210000
"838","Bitcoin","2015-08-13",266.18,266.23,262.84,264.08,27685500,3857090000
"839","Bitcoin","2015-08-14",264.13,267.47,261.48,265.68,27091200,3828340000
"840","Bitcoin","2015-08-15",265.53,266.67,261.3,261.55,19321100,3849530000
"841","Bitcoin","2015-08-16",261.87,262.44,257.04,258.51,29717000,3797330000
"842","Bitcoin","2015-08-17",258.49,260.5,257.12,257.98,21617900,3749260000
"843","Bitcoin","2015-08-18",257.93,257.99,211.08,211.08,42147200,3742020000
"844","Bitcoin","2015-08-19",225.67,237.41,222.77,226.68,60869200,3274860000
"845","Bitcoin","2015-08-20",226.9,237.37,226.9,235.35,32275000,3293570000
"846","Bitcoin","2015-08-21",235.35,236.43,231.72,232.57,23173800,3417200000
"847","Bitcoin","2015-08-22",232.66,234.96,222.7,230.39,23205900,3379050000
"848","Bitcoin","2015-08-23",230.38,232.71,225.58,228.17,18406600,3346760000
"849","Bitcoin","2015-08-24",228.11,228.14,210.44,210.5,59220700,3314640000
"850","Bitcoin","2015-08-25",210.07,226.32,199.57,221.61,61089200,3053250000
"851","Bitcoin","2015-08-26",222.08,231.18,220.2,225.83,31808000,3228540000
"852","Bitcoin","2015-08-27",226.05,228.64,223.68,224.77,21905400,3287220000
"853","Bitcoin","2015-08-28",224.7,235.22,220.93,231.4,31336600,3268370000
"854","Bitcoin","2015-08-29",231.55,233.22,227.33,229.78,17142500,3368880000
"855","Bitcoin","2015-08-30",229.9,232.07,226.25,228.76,19412600,3345740000
"856","Bitcoin","2015-08-31",229.11,231.96,225.91,230.06,20710700,3335220000
"857","Bitcoin","2015-09-01",230.26,231.22,226.86,228.12,20575200,3352760000
"858","Bitcoin","2015-09-02",228.03,230.58,226.47,229.28,18760400,3321180000
"859","Bitcoin","2015-09-03",229.32,229.6,226.67,227.18,17482000,3340990000
"860","Bitcoin","2015-09-04",227.22,230.9,227.05,230.3,20962400,3311080000
"861","Bitcoin","2015-09-05",230.2,236.14,229.44,235.02,20671400,3355470000
"862","Bitcoin","2015-09-06",234.87,242.91,234.68,239.84,25473700,3424420000
"863","Bitcoin","2015-09-07",239.93,242.11,238.72,239.85,21192200,3499120000
"864","Bitcoin","2015-09-08",239.85,245.78,239.68,243.61,26879200,3498750000
"865","Bitcoin","2015-09-09",243.41,244.42,237.82,238.17,23635700,3551640000
"866","Bitcoin","2015-09-10",238.34,241.29,235.79,238.48,21215500,3478410000
"867","Bitcoin","2015-09-11",238.33,241.17,238.33,240.11,19224700,3479310000
"868","Bitcoin","2015-09-12",239.85,240.12,234.75,235.23,17962600,3502520000
"869","Bitcoin","2015-09-13",235.24,235.94,229.33,230.51,18478800,3435990000
"870","Bitcoin","2015-09-14",230.61,232.44,227.96,230.64,20997800,3369190000
"871","Bitcoin","2015-09-15",230.49,259.18,229.82,230.3,19177800,3368360000
"872","Bitcoin","2015-09-16",230.25,231.22,227.4,229.09,20144200,3365740000
"873","Bitcoin","2015-09-17",229.08,230.28,228.93,229.81,18935400,3349390000
"874","Bitcoin","2015-09-18",233.52,234.35,232.19,232.97,20242200,3415440000
"875","Bitcoin","2015-09-19",232.86,233.21,231.09,231.49,12712600,3406390000
"876","Bitcoin","2015-09-20",231.4,232.37,230.91,231.21,14444700,3385770000
"877","Bitcoin","2015-09-21",231.22,231.22,226.52,227.09,19678800,3383840000
"878","Bitcoin","2015-09-22",226.97,232.39,225.12,230.62,25009300,3322420000
"879","Bitcoin","2015-09-23",230.94,231.84,229.59,230.28,17254100,3381390000
"880","Bitcoin","2015-09-24",230.36,235.65,230.29,234.53,25097800,3373850000
"881","Bitcoin","2015-09-25",234.36,237.43,233.68,235.14,22363600,3433300000
"882","Bitcoin","2015-09-26",235.08,235.4,233.36,234.34,13724100,3444730000
"883","Bitcoin","2015-09-27",234.14,234.53,232.48,232.76,14179900,3431860000
"884","Bitcoin","2015-09-28",232.84,239.34,232.47,239.14,24713000,3413630000
"885","Bitcoin","2015-09-29",239.02,239.8,235.93,236.69,22691300,3505090000
"886","Bitcoin","2015-09-30",236.64,237.73,235.63,236.06,19743500,3471280000
"887","Bitcoin","2015-10-01",236,238.44,235.62,237.55,20488800,3462800000
"888","Bitcoin","2015-10-02",237.26,238.54,236.6,237.29,19677900,3482190000
"889","Bitcoin","2015-10-03",237.2,239.31,236.94,238.73,16482700,3482100000
"890","Bitcoin","2015-10-04",238.53,238.97,237.94,238.26,12999000,3502460000
"891","Bitcoin","2015-10-05",238.15,240.38,237.03,240.38,23335900,3497740000
"892","Bitcoin","2015-10-06",240.36,246.94,240.14,246.06,27535100,3531230000
"893","Bitcoin","2015-10-07",246.17,246.68,242.59,242.97,22999200,3617400000
"894","Bitcoin","2015-10-08",243.07,244.25,242.18,242.3,18515300,3572730000
"895","Bitcoin","2015-10-09",242.5,244.23,242.12,243.93,17353100,3565090000
"896","Bitcoin","2015-10-10",243.74,245.32,243.07,244.94,15912700,3584120000
"897","Bitcoin","2015-10-11",244.74,247.24,244.15,247.05,16827300,3599840000
"898","Bitcoin","2015-10-12",246.88,247.45,245.18,245.31,17388300,3632110000
"899","Bitcoin","2015-10-13",245.2,250.24,243.76,249.51,28198500,3608340000
"900","Bitcoin","2015-10-14",249.49,254.28,248.9,251.99,27462600,3672370000
"901","Bitcoin","2015-10-15",252.11,255.96,252.05,254.32,25223500,3711800000
"902","Bitcoin","2015-10-16",254.3,266.13,253.93,262.87,35901500,3745090000
"903","Bitcoin","2015-10-17",262.75,273.58,262.37,270.64,43199600,3870490000
"904","Bitcoin","2015-10-18",270.91,271.67,260.78,261.64,22434300,3991620000
"905","Bitcoin","2015-10-19",261.86,264.82,260.95,263.44,25258800,3859270000
"906","Bitcoin","2015-10-20",263.57,270.83,263.23,269.46,30889800,3885570000
"907","Bitcoin","2015-10-21",269.31,270.77,263.84,266.27,25637300,3970980000
"908","Bitcoin","2015-10-22",266.5,276.51,266.13,274.02,37808600,3930500000
"909","Bitcoin","2015-10-23",273.65,278.68,273.54,276.5,29442500,4037010000
"910","Bitcoin","2015-10-24",276.5,281.71,276.5,281.65,25942400,4080140000
"911","Bitcoin","2015-10-25",281.44,294.06,281.44,283.68,45717100,4154100000
"912","Bitcoin","2015-10-26",283.63,285.3,280.51,285.3,32108800,4187410000
"913","Bitcoin","2015-10-27",285.18,296.21,285.01,293.79,46331800,4211500000
"914","Bitcoin","2015-10-28",293.7,306.33,293.7,304.62,50808100,4338430000
"915","Bitcoin","2015-10-29",304.32,318.17,301.82,313.86,64495900,4496390000
"916","Bitcoin","2015-10-30",313.94,334.17,313.94,328.01,78305000,4639690000
"917","Bitcoin","2015-10-31",328.51,332.78,309.25,314.17,48598100,4856410000
"918","Bitcoin","2015-11-01",315,327.47,311.88,325.43,37001100,4657890000
"919","Bitcoin","2015-11-02",325.94,365.36,323.21,361.19,101918000,4820850000
"920","Bitcoin","2015-11-03",361.87,417.9,357.65,403.42,206162000,5353680000
"921","Bitcoin","2015-11-04",403.66,495.56,380.55,411.56,263900000,5973510000
"922","Bitcoin","2015-11-05",408.08,447.56,374.58,386.35,151825000,6040410000
"923","Bitcoin","2015-11-06",388.05,395.84,354.02,374.47,122687000,5745320000
"924","Bitcoin","2015-11-07",374.27,390.59,372.43,386.48,56625100,5542680000
"925","Bitcoin","2015-11-08",384.28,389.89,368.7,373.37,51817600,5692390000
"926","Bitcoin","2015-11-09",374.32,385.28,362.89,380.26,68224400,5546240000
"927","Bitcoin","2015-11-10",379.98,381.39,329.11,336.82,95797900,5631520000
"928","Bitcoin","2015-11-11",339.82,340.58,301,311.08,107070000,5037510000
"929","Bitcoin","2015-11-12",314.08,345.08,313.36,338.15,78477800,4657240000
"930","Bitcoin","2015-11-13",338.5,340.91,326.07,336.75,52003000,5020700000
"931","Bitcoin","2015-11-14",336.62,338.18,329.97,332.91,38612000,4994250000
"932","Bitcoin","2015-11-15",333.05,334.66,317.49,320.17,44213100,4942420000
"933","Bitcoin","2015-11-16",319.74,331.63,315.9,330.75,47980100,4746070000
"934","Bitcoin","2015-11-17",330.36,338.35,329.61,335.09,51001600,4905260000
"935","Bitcoin","2015-11-18",334.59,336.53,330.64,334.59,43783800,4969330000
"936","Bitcoin","2015-11-19",334.68,335.33,325.27,326.15,45011100,4971880000
"937","Bitcoin","2015-11-20",326.41,326.47,312.22,322.02,53152900,4850170000
"938","Bitcoin","2015-11-21",322.09,328.16,319.6,326.93,28200500,4787340000
"939","Bitcoin","2015-11-22",326.98,327.01,321.26,324.54,23439400,4861340000
"940","Bitcoin","2015-11-23",324.35,325.12,321.29,323.05,27478900,4823700000
"941","Bitcoin","2015-11-24",323.01,323.06,318.12,320.05,29362600,4805160000
"942","Bitcoin","2015-11-25",320.05,329.13,316.77,328.21,41666900,4762230000
"943","Bitcoin","2015-11-26",328.3,366.76,328.23,352.68,106105000,4886330000
"944","Bitcoin","2015-11-27",351.86,363.59,347.87,358.04,55179100,5238500000
"945","Bitcoin","2015-11-28",357.14,359.54,352.17,357.38,36816600,5318300000
"946","Bitcoin","2015-11-29",357.47,371.94,355.67,371.29,40409300,5324610000
"947","Bitcoin","2015-11-30",371.44,382.36,370.38,377.32,71701600,5.534e+09
"948","Bitcoin","2015-12-01",377.41,378.93,356.56,362.49,60452200,5624580000
"949","Bitcoin","2015-12-02",361.85,362.23,349.46,359.19,54160500,5394070000
"950","Bitcoin","2015-12-03",359.33,370.27,357.41,361.05,50714900,5358040000
"951","Bitcoin","2015-12-04",361.26,363.52,355.76,363.18,35784100,5388110000
"952","Bitcoin","2015-12-05",363.72,389.79,363.23,388.95,66282200,5426180000
"953","Bitcoin","2015-12-06",389.56,402.81,387.09,388.78,77762000,5813290000
"954","Bitcoin","2015-12-07",389.98,399.97,385.41,395.54,63455800,5821140000
"955","Bitcoin","2015-12-08",395.75,415.56,389.95,415.56,57801400,5908810000
"956","Bitcoin","2015-12-09",414.44,423.12,406.29,417.56,90917200,6189620000
"957","Bitcoin","2015-12-10",417.99,419.51,411.55,415.48,52138900,6244360000
"958","Bitcoin","2015-12-11",415.28,451.94,415.28,451.94,110944000,6206150000
"959","Bitcoin","2015-12-12",452.33,469.1,410.74,435,131969000,6761730000
"960","Bitcoin","2015-12-13",431.66,441.68,426.27,433.75,55050600,6454430000
"961","Bitcoin","2015-12-14",433.27,447.14,430.46,444.18,130496000,6480070000
"962","Bitcoin","2015-12-15",443.88,465.32,443.88,465.32,83121100,6640850000
"963","Bitcoin","2015-12-16",465.21,465.21,443.85,454.93,107944000,6962090000
"964","Bitcoin","2015-12-17",454.78,457.86,448.86,456.08,47978400,6807850000
"965","Bitcoin","2015-12-18",455.85,465.18,454.94,463.62,60220100,6825640000
"966","Bitcoin","2015-12-19",463.55,465.58,456.76,462.32,47892700,6942950000
"967","Bitcoin","2015-12-20",462.23,462.64,434.34,442.69,75409400,6925030000
"968","Bitcoin","2015-12-21",442.84,444.73,427.31,438.64,77639700,6636280000
"969","Bitcoin","2015-12-22",437.44,443.69,435.52,436.57,50840400,6556960000
"970","Bitcoin","2015-12-23",436.72,444.53,436.62,442.4,47161400,6547850000
"971","Bitcoin","2015-12-24",443.09,458.46,443.08,454.99,57157200,6645120000
"972","Bitcoin","2015-12-25",454.86,458.31,452.07,455.65,39078500,6823120000
"973","Bitcoin","2015-12-26",455.76,457.49,405.76,417.27,116166000,6838480000
"974","Bitcoin","2015-12-27",416.51,424.01,408.88,422.82,53591200,6251440000
"975","Bitcoin","2015-12-28",423.34,429.77,418.48,422.28,49638600,6356100000
"976","Bitcoin","2015-12-29",422.1,432.98,420.63,432.98,51596500,6339010000
"977","Bitcoin","2015-12-30",433.3,434.39,422.08,426.62,46889400,6508960000
"978","Bitcoin","2015-12-31",425.88,432.92,418.74,430.57,45996600,6399190000
"979","Bitcoin","2016-01-01",430.72,436.25,427.51,434.33,36278900,6473530000
"980","Bitcoin","2016-01-02",434.62,436.06,431.87,433.44,30096600,6533630000
"981","Bitcoin","2016-01-03",433.58,433.74,424.71,430.01,39633800,6519500000
"982","Bitcoin","2016-01-04",430.06,434.52,429.08,433.09,38477500,6468180000
"983","Bitcoin","2016-01-05",433.07,434.18,429.68,431.96,34522600,6515380000
"984","Bitcoin","2016-01-06",431.86,431.86,426.34,429.11,34042500,6498830000
"985","Bitcoin","2016-01-07",430.01,458.77,429.08,458.05,87562200,6472580000
"986","Bitcoin","2016-01-08",457.54,462.93,447.94,453.23,56993000,6888600000
"987","Bitcoin","2016-01-09",453.38,454.64,446.89,447.61,32278000,6.828e+09
"988","Bitcoin","2016-01-10",448.24,448.31,440.35,447.99,35995900,6752210000
"989","Bitcoin","2016-01-11",448.7,450.66,443.86,448.43,40450000,6761090000
"990","Bitcoin","2016-01-12",448.18,448.18,435.69,435.69,115607000,6755220000
"991","Bitcoin","2016-01-13",434.67,435.19,424.44,432.37,173888000,6553350000
"992","Bitcoin","2016-01-14",432.29,433.32,427.85,430.31,43945500,6519110000
"993","Bitcoin","2016-01-15",430.25,430.25,364.33,364.33,153351000,6489870000
"994","Bitcoin","2016-01-16",365.07,390.56,354.91,387.54,120352000,5507790000
"995","Bitcoin","2016-01-17",387.15,390.96,380.09,382.3,45319600,5842270000
"996","Bitcoin","2016-01-18",381.73,388.1,376.67,387.17,54403900,5761940000
"997","Bitcoin","2016-01-19",387.03,387.73,378.97,380.15,46819800,5843510000
"998","Bitcoin","2016-01-20",379.74,425.27,376.6,420.23,121720000,5734760000
"999","Bitcoin","2016-01-21",419.63,422.88,406.3,410.26,68338000,6338800000
"1000","Bitcoin","2016-01-22",409.75,410.41,375.28,382.49,91546600,6190940000
"1001","Bitcoin","2016-01-23",382.43,394.54,381.98,387.49,56247400,5779890000
"1002","Bitcoin","2016-01-24",388.1,405.49,387.51,402.97,54824800,5867300000
"1003","Bitcoin","2016-01-25",402.32,402.32,388.55,391.73,59062400,6083900000
"1004","Bitcoin","2016-01-26",392,397.77,390.57,392.15,58147000,5929520000
"1005","Bitcoin","2016-01-27",392.44,396.84,391.78,394.97,47424400,5937780000
"1006","Bitcoin","2016-01-28",395.15,395.5,379.74,380.29,59247900,5980180000
"1007","Bitcoin","2016-01-29",380.11,384.38,365.45,379.47,86125300,5753970000
"1008","Bitcoin","2016-01-30",378.87,380.92,376.49,378.25,30284400,5736760000
"1009","Bitcoin","2016-01-31",378.29,380.35,367.83,368.77,37894300,5729870000
"1010","Bitcoin","2016-02-01",369.35,378.07,367.96,373.06,51656700,5596090000
"1011","Bitcoin","2016-02-02",372.92,375.88,372.92,374.45,40378700,5651690000
"1012","Bitcoin","2016-02-03",374.65,374.95,368.05,369.95,45933400,5679530000
"1013","Bitcoin","2016-02-04",370.17,391.61,369.99,389.59,69285500,5613380000
"1014","Bitcoin","2016-02-05",388.9,391.09,385.57,386.55,43825000,5898960000
"1015","Bitcoin","2016-02-06",386.59,386.63,372.39,376.52,49249300,5865740000
"1016","Bitcoin","2016-02-07",376.51,380.87,374.9,376.62,37076300,5714760000
"1017","Bitcoin","2016-02-08",376.76,379.88,373.33,373.45,47671100,5720100000
"1018","Bitcoin","2016-02-09",373.42,377.25,372.9,376.03,55318500,5670880000
"1019","Bitcoin","2016-02-10",376.15,385.48,375.78,381.65,85130900,5713880000
"1020","Bitcoin","2016-02-11",382.11,383.13,376.4,379.65,74375600,5806110000
"1021","Bitcoin","2016-02-12",379.69,384.95,379.6,384.26,67042800,5771040000
"1022","Bitcoin","2016-02-13",384.64,391.86,384.64,391.86,61911700,5847990000
"1023","Bitcoin","2016-02-14",392.93,407.23,392.93,407.23,74469800,5975580000
"1024","Bitcoin","2016-02-15",407.57,410.38,397.75,400.19,74070500,6199850000
"1025","Bitcoin","2016-02-16",401.43,408.94,401.43,407.49,73093100,6108040000
"1026","Bitcoin","2016-02-17",407.66,421.17,406.78,416.32,83193600,6204150000
"1027","Bitcoin","2016-02-18",416.57,426,415.64,422.37,76752600,6341430000
"1028","Bitcoin","2016-02-19",422.73,423.1,417.6,420.79,55711300,6436980000
"1029","Bitcoin","2016-02-20",421.6,441.98,421.6,437.16,93992100,6421310000
"1030","Bitcoin","2016-02-21",437.77,448.05,429.08,438.8,89820700,6669260000
"1031","Bitcoin","2016-02-22",438.99,439.05,432.92,437.75,85385200,6689200000
"1032","Bitcoin","2016-02-23",438.25,439.86,417.82,420.74,85244900,6679400000
"1033","Bitcoin","2016-02-24",420.96,425.55,413.91,424.95,67743700,6417190000
"1034","Bitcoin","2016-02-25",425.04,427.72,420.42,424.54,70798000,6480650000
"1035","Bitcoin","2016-02-26",424.63,432.15,421.62,432.15,61486000,6476080000
"1036","Bitcoin","2016-02-27",432.84,434.23,428.1,432.52,41893600,6602810000
"1037","Bitcoin","2016-02-28",432.57,435.68,423.82,433.5,53033400,6600310000
"1038","Bitcoin","2016-02-29",433.44,441.51,431.69,437.7,60694700,6614980000
"1039","Bitcoin","2016-03-01",437.92,439.65,432.32,435.12,74895800,6684800000
"1040","Bitcoin","2016-03-02",435.13,435.92,423.99,423.99,74955300,6643810000
"1041","Bitcoin","2016-03-03",423.91,425.37,419.41,421.65,100484000,6474150000
"1042","Bitcoin","2016-03-04",421.84,425.18,410.94,410.94,90856100,6443890000
"1043","Bitcoin","2016-03-05",410.78,411.26,394.04,400.57,135385000,6276610000
"1044","Bitcoin","2016-03-06",400.52,411.91,395.78,407.71,91212500,6121400000
"1045","Bitcoin","2016-03-07",407.76,415.92,406.31,414.32,85762400,6233430000
"1046","Bitcoin","2016-03-08",414.46,416.24,411.09,413.97,70311700,6337370000
"1047","Bitcoin","2016-03-09",413.89,416.03,411.61,414.86,70012300,6330230000
"1048","Bitcoin","2016-03-10",414.74,417.51,413.25,417.13,81022900,6344960000
"1049","Bitcoin","2016-03-11",417.24,423.93,417.01,421.69,73969700,6384740000
"1050","Bitcoin","2016-03-12",421.61,421.8,410.09,411.62,92712900,6453260000
"1051","Bitcoin","2016-03-13",411.65,416.6,411.64,414.06,74322800,6302330000
"1052","Bitcoin","2016-03-14",414.2,416.68,414.2,416.44,95259400,6342780000
"1053","Bitcoin","2016-03-15",416.39,418.13,414.99,416.83,66781700,6377870000
"1054","Bitcoin","2016-03-16",416.89,417.69,415.91,417.01,65185800,6387190000
"1055","Bitcoin","2016-03-17",417.89,421,417.89,420.62,83528600,6404130000
"1056","Bitcoin","2016-03-18",420.55,420.55,406.14,409.55,104940000,6446330000
"1057","Bitcoin","2016-03-19",409.26,410.98,407.23,410.44,58423000,6274790000
"1058","Bitcoin","2016-03-20",410.4,414.63,410.4,413.75,45947900,6293610000
"1059","Bitcoin","2016-03-21",413.42,413.42,410.38,413.31,61655400,6341380000
"1060","Bitcoin","2016-03-22",413.13,418.38,412.53,418.09,66813300,6338430000
"1061","Bitcoin","2016-03-23",418.16,419.27,417.36,418.04,61444200,6417130000
"1062","Bitcoin","2016-03-24",418.42,418.68,415.49,416.39,68346700,6422730000
"1063","Bitcoin","2016-03-25",416.51,418.08,415.56,417.18,52560000,6394850000
"1064","Bitcoin","2016-03-26",417.37,418.99,416.26,417.94,44650400,6409500000
"1065","Bitcoin","2016-03-27",418.14,428.8,417.71,426.76,71229400,6423040000
"1066","Bitcoin","2016-03-28",426.55,426.86,423.29,424.23,68522800,6553700000
"1067","Bitcoin","2016-03-29",424.3,426.2,412.68,416.52,75411500,6521010000
"1068","Bitcoin","2016-03-30",416.83,416.83,412.5,414.82,66034100,6407840000
"1069","Bitcoin","2016-03-31",415.26,418.37,415.26,416.73,60215200,6385140000
"1070","Bitcoin","2016-04-01",416.76,418.17,415.83,417.96,51235700,6409540000
"1071","Bitcoin","2016-04-02",418.42,422.08,418.42,420.87,45681200,6436700000
"1072","Bitcoin","2016-04-03",421.17,421.58,419.7,420.9,38053700,6480470000
"1073","Bitcoin","2016-04-04",421.3,422.34,419.6,421.44,50634300,6483910000
"1074","Bitcoin","2016-04-05",421.02,424.26,420.61,424.03,60718000,6481350000
"1075","Bitcoin","2016-04-06",424.28,424.53,422.73,423.41,59091000,6533260000
"1076","Bitcoin","2016-04-07",423.62,423.66,420.52,422.75,57858600,6524680000
"1077","Bitcoin","2016-04-08",422.91,425.36,419.63,420.35,63454700,6515190000
"1078","Bitcoin","2016-04-09",420.81,420.89,416.51,419.41,49792700,6484410000
"1079","Bitcoin","2016-04-10",419.59,422.44,419.26,421.56,73478600,6467330000
"1080","Bitcoin","2016-04-11",421.87,422.74,420.53,422.48,50747500,6504290000
"1081","Bitcoin","2016-04-12",422.84,427.28,422.84,425.19,70728800,6520870000
"1082","Bitcoin","2016-04-13",425.63,426.66,422.92,423.73,69060400,6565470000
"1083","Bitcoin","2016-04-14",423.94,425.37,423.01,424.28,45281000,6541030000
"1084","Bitcoin","2016-04-15",424.43,429.93,424.43,429.71,54801500,6550350000
"1085","Bitcoin","2016-04-16",429.57,432.63,428.98,430.57,39392800,6631310000
"1086","Bitcoin","2016-04-17",430.64,431.37,426.08,427.4,52125900,6649170000
"1087","Bitcoin","2016-04-18",427.61,429.27,427.09,428.59,55670900,6604150000
"1088","Bitcoin","2016-04-19",428.7,436.02,428.1,435.51,52810500,6622450000
"1089","Bitcoin","2016-04-20",435.32,443.05,434.41,441.39,72890100,6726370000
"1090","Bitcoin","2016-04-21",441.42,450.55,440.95,449.43,68204700,6822320000
"1091","Bitcoin","2016-04-22",449.69,449.81,444.15,445.74,58804400,6951860000
"1092","Bitcoin","2016-04-23",445.86,450.28,444.33,450.28,50485400,6894280000
"1093","Bitcoin","2016-04-24",450.56,460.15,448.93,458.56,68198400,6968570000
"1094","Bitcoin","2016-04-25",459.12,466.62,453.59,461.43,87091800,7102490000
"1095","Bitcoin","2016-04-26",461.65,467.96,461.62,466.09,78971900,7143060000
"1096","Bitcoin","2016-04-27",466.26,467.08,444.13,444.69,93564900,7216190000
"1097","Bitcoin","2016-04-28",445.04,449.55,436.65,449.01,74064700,6889170000
"1098","Bitcoin","2016-04-29",449.41,455.38,446.02,455.1,49258500,6958330000
"1099","Bitcoin","2016-04-30",455.18,455.59,447.7,448.32,69322600,7049460000
"1100","Bitcoin","2016-05-01",448.48,452.48,447.93,451.88,40660100,6947430000
